AA,CS,JS,RA,Label
6.05361321,0.013499577,0.043251067,0.427880627,1
5.543456366,0.012595609,0.057666257,0.020786057,1
0.177923252,0.023627088,0.045912996,0.003623188,1
1.693301243,0.001798291,0.02507343,0.013693451,1
0.7423563,0.055133487,0.086362936,0.009568811,1
0,0.078537206,0.040828191,0,1
0.627429189,0.014741867,0.02608536,0.00318382,1
0.432356765,0.030601271,0.053097712,0.00093122,1
0.647582389,0.023137324,0.040587819,0.002630627,1
0,0.081452516,0.077172736,0,1
6.877490814,0.047244451,0.097159403,0.451910941,1
2.151194442,0.000733713,0.017215089,0.1165895,1
0.873206988,0.012480171,0.038401355,0.011321736,1
1.88601929,0.011688454,0.046994964,0.041795722,1
0.63277505,0.012175902,0.037623026,0.009269613,1
0,0.002816561,0.01563522,0,1
1.325067678,0.006416497,0.031674718,0.003857277,1
1.003292788,0.026187783,0.040633931,0.009522683,1
0.324543154,0.013091625,0.030238886,0.002447581,1
0.344836485,0.013807277,0.029829886,0.0172806,1
0,0.358143082,0.300749085,0,1
0.156324996,0.00531126,0.017876748,0.001666667,1
0.341318591,0.053945644,0.07236879,0.005759348,1
1.159686081,0.018029856,0.047667721,0.02572455,1
0.49275619,0.012228627,0.028641208,0.001406773,1
0,0.135915991,0.117548329,0,1
0.19904932,0.134739777,0.113566027,0.006578947,1
0,0.312457025,0.261329667,0,1
0,0.047740065,0.061698394,0,1
0,0.005136467,0.01226178,0,1
0,0.00434452,0.012088838,0,1
6.425842767,0.002227743,0.024132169,0.159664338,1
2.250606222,0.004120782,0.015879241,0.00250362,1
0,0.192052389,0.185953872,0,1
0,0.005103,0.012124432,0,1
0,0.01,0.01,0,1
0,0.034654355,0.043212607,0,1
0.735177813,0.00508963,0.037510874,0.003896162,1
0,0.198639066,0.113868533,0,1
0,0.826238404,0.746195195,0,1
0,0.002240811,0.008506999,0,1
6.802174782,0.004479319,0.019162058,0.016539472,1
0.147469621,0.018964144,0.027936334,0.001135074,1
0,0.36358008,0.208097211,0,1
17.7190655,0.008133349,0.04910751,1.309075626,1
9.883144488,0.098336265,0.119528973,2.463301782,1
1.17678418,0.038959262,0.058784339,0.026604596,1
2.463573151,0.00445915,0.012116135,0.03009988,1
0.169811636,0.042349879,0.057932075,0.002770083,1
6.827740577,0.011372145,0.075598281,0.219044476,1
2.474152467,0.013410127,0.040318726,0.142880491,1
9.430830158,0.007441842,0.0305745,0.170266101,1
1.756424968,0.027636465,0.048844511,0.041859018,1
2.212994695,0.001019692,0.017391604,0.042816488,1
0.235731754,0.001530139,0.028423129,0.001769475,1
0.474624684,0.007390157,0.02037302,0.031347962,1
1.283858706,0.030994954,0.079587262,0.018700078,1
0.083581765,0.080479208,0.09688471,6.37E-06,1
0.270058909,0.129085869,0.131052919,0.00269846,1
0.527739789,0.060674666,0.07063864,0.011340929,1
7.736455353,0.007814763,0.055909888,0.062552024,1
0,0.007760369,0.016559272,0,1
0,0.171118995,0.0571235,0,1
0,0.322794624,0.165304578,0,1
3.893847016,0.006694929,0.024014073,0.013672811,1
1.843378351,0.003658252,0.021203954,0.007586413,1
0.188036374,0.006319591,0.020481018,0.004901961,1
0.813408831,0.003664454,0.020330225,0.001910495,1
0,0.360749579,0.222889225,0,1
0.507564464,0.074798711,0.099320107,0.008445966,1
0.445534842,0.012712713,0.047724695,7.43E-05,1
6.10118637,0.001825341,0.016515006,0.123590829,1
0,0.004082483,0.01,0,1
0.408703293,0.051290647,0.059490016,0.015247916,1
1.411912409,0.004034934,0.037216665,0.060684636,1
0,0.010430362,0.028385895,0,1
0,0.012446594,0.031393755,0,1
0,0.000471318,0.014051048,0,1
0,0.128970851,0.140105168,0,1
0,0.190138385,0.146887316,0,1
10.37391437,0.010190855,0.08308738,0.005589973,1
2.01594313,0.001709955,0.027669673,0.186653371,1
0,0.594688179,0.455812433,0,1
0,0.557913476,0.390457092,0,1
0.393833775,0.001186782,0.01,0.001788723,1
5.05427046,0.001852821,0.043543967,0.03811078,1
0.160911192,0.292449237,0.294590811,0.002,1
2.776715469,0.003078913,0.010389363,0.037270219,1
0,0.007907539,0.0151132,0,1
0,0.124198845,0.136113694,0,1
0.492096472,0.00590129,0.023196792,0.004490826,1
0.657338605,0.008253232,0.015766836,0.017655947,1
0,0.389623412,0.268927549,0,1
1.541274205,0.002341182,0.013352936,0.02719174,1
1.396587977,0.007675604,0.022138575,0.169880403,1
0.159130912,0.004640599,0.011755683,0.001865672,1
15.77686491,0.009430491,0.033499745,0.513071813,1
0,0.4624541,0.332962057,0,1
0,0.054196002,0.065417708,0,1
24.25062075,0.0056139,0.047307779,0.307262287,1
2.091597994,0.004648657,0.019868,0.001446565,1
0.077516816,0.00618771,0.028560457,2.50E-06,1
8.118593905,0.001906932,0.046836518,0.274005932,1
0,0.004524951,0.016960369,0,1
0.439133706,0.02875813,0.051280835,0.001050034,1
0,0.004752333,0.015527433,0,1
1.444540095,0.004199007,0.019356893,0.015306799,1
0.83058381,0.015670794,0.058208671,0.000284399,1
4.45043619,0.011400028,0.019818666,0.337729262,1
0.622690917,0.079285382,0.122365655,0.025984967,1
1.142338047,0.023356902,0.062716421,0.000153427,1
1.347080525,0.015955877,0.035176339,0.007723556,1
2.086190733,0.017904377,0.057294839,0.000431468,1
1.822958504,0.013774434,0.048146982,0.000839032,1
1.191746058,0.004488385,0.030366637,0.016599469,1
0.85242858,0.005785899,0.013802724,0.022221774,1
0.320092535,0.014457906,0.040039028,0.004269175,1
1.364564153,0.001056053,0.024395514,0.031795305,1
0.533566377,0.052661374,0.069809054,0.013233235,1
0,0.045900207,0.060576137,0,1
2.400937661,0.00443947,0.066706334,0.004154119,1
0.715723538,0.008709291,0.031103536,0.001975629,1
7.015643951,0.019753587,0.136602935,0.245265563,1
0.407463534,0.030951973,0.049299604,0.005050092,1
0.254527284,0.148540747,0.147061044,2.49E-05,1
2.744758834,0.015498873,0.042255172,0.025963885,1
7.882948676,0.013276364,0.065032102,0.877337551,1
8.562538396,0.005861211,0.040275551,0.187149068,1
0,0.305254737,0.333897901,0,1
1.10138694,0.030939393,0.129027763,0.003362293,1
0,0.069451147,0.062738668,0,1
4.332312238,0.006347843,0.030170886,0.078468524,1
0.480676191,0.015808111,0.032370541,0.007141952,1
0.795030313,0.026284069,0.052153024,0.003595713,1
3.589072639,0.004601096,0.032601201,0.162733128,1
2.863616435,0.012108964,0.038972313,0.014409318,1
7.162595133,0.001061452,0.012044027,0.084170461,1
0.322409173,0.001739058,0.016571345,0.004484784,1
6.971984414,0.00469362,0.03092404,0.264372894,1
0.86206847,0.028276369,0.046394163,0.003941082,1
1.115245173,0.042441099,0.077317979,0.019178709,1
0,0.055143724,0.048086922,0,1
0.859197163,0.0013448,0.016818769,0.040171928,1
0,0.097931734,0.090913169,0,1
0,0.082665366,0.059385368,0,1
10.23909545,0.017384924,0.082607774,0.140382388,1
0.105910571,0.263685955,0.210169058,7.93E-05,1
0,0.36554722,0.246731315,0,1
0,0.024316229,0.042688825,0,1
0.517725428,0.009095416,0.041338191,0.002046408,1
3.959298275,0.004905849,0.029808509,0.208552526,1
1.920760415,0.024790872,0.05474941,0.041291837,1
0.115689513,0.010983014,0.020051586,0.000176211,1
0.093805252,0.052710434,0.055974961,2.35E-05,1
0,0.089615204,0.080651826,0,1
1.459187547,0.002374486,0.015691643,0.009168308,1
0,0.453655266,0.302821584,0,1
0.736964067,0.031972465,0.083699398,0.011039332,1
1.670495311,0.007047419,0.019005278,0.014097284,1
2.908060331,0.011857143,0.029166097,0.037929764,1
0,0.285722016,0.281935833,0,1
0,0.328030631,0.179339072,0,1
0.116398353,0.004346902,0.010833116,0.000185736,1
7.14800472,0.014993394,0.071591616,0.003266561,1
0.357905636,0.159619185,0.166516385,0.007501467,1
0.844006561,0.020634878,0.045170654,0.001845974,1
0.384743408,0.059703996,0.086358038,0.001336656,1
0,0.001714986,0.01,0,1
3.851225723,0.017258698,0.132823754,0.000956012,1
4.672004526,0.006412872,0.056731593,0.093680745,1
1.315606255,0.014047082,0.029955741,0.006802013,1
8.589908564,0.003623221,0.036551345,0.015215712,1
6.868001822,0.00385562,0.037650034,0.102194937,1
3.548505307,0.008660487,0.101655739,0.011222577,1
0.175735823,0.031764517,0.025572194,0.003378378,1
4.015986725,0.00410012,0.049080823,0.056232192,1
0.967446729,0.007078639,0.030681458,0.007271757,1
0,0.124495795,0.08187909,0,1
0.6821395,0.00328913,0.016597926,0.011752142,1
0.249542515,0.032820553,0.043458231,0.018181818,1
0.154688892,0.099014342,0.097596552,0.001557632,1
0,0.212461252,0.17350942,0,1
0,0.009355259,0.023793305,0,1
0.675483215,0.007012492,0.029316118,0.009411448,1
5.651585543,0.002566893,0.024223881,0.004983085,1
0.555671297,0.068530889,0.087853686,0.015803895,1
1.367760543,0.013493341,0.037052664,0.008592985,1
11.39185436,0.004006476,0.022221253,0.152292987,1
1.030970046,0.004837511,0.04769317,0.00423844,1
0.711884618,0.00497566,0.015379409,0.04341053,1
0.306038791,0.021825868,0.036431879,0.000274328,1
0.64355595,0.009292153,0.023142001,0.001305022,1
0,0.167822117,0.101010067,0,1
48.09721249,0.0088797,0.04632732,3.234049416,1
0.087876729,0.000807188,0.013550409,1.14E-05,1
8.983381558,0.002604271,0.030620872,0.146456737,1
0,0.278337704,0.244958134,0,1
2.385636111,0.007395396,0.060990222,0.044177134,1
1.102807529,0.005647636,0.016022815,0.012309554,1
1.256707961,0.045947485,0.08018186,0.1052283,1
0.607711532,0.007132371,0.016689907,0.003559887,1
0,0.249031325,0.181217039,0,1
0.364111504,0.052242411,0.073326291,0.009356725,1
0.09040609,0.171826117,0.132521963,1.57E-05,1
0,0.205401199,0.063170332,0,1
0,0.019046684,0.047710782,0,1
3.874308544,0.007611602,0.038363808,0.186081653,1
0.090002603,0.040765506,0.042871793,1.50E-05,1
0.209613521,0.163482629,0.149094946,0.008474576,1
0.073830359,0.151172379,0.131907852,1.31E-06,1
3.659988163,0.002990412,0.022740217,0.466689804,1
5.264841458,0.014662208,0.073082006,0.00858033,1
0,0.146027099,0.118627499,0,1
7.112376715,0.025924886,0.071296327,0.311485678,1
0,0.005113552,0.024623902,0,1
0.437428773,0.016125256,0.035806868,0.003627281,1
0.212335404,0.184054869,0.139858147,0.009009009,1
0.334873574,0.005561341,0.015174037,0.001115459,1
6.327099912,0.016800127,0.076659468,0.142190884,1
4.370706557,0.003111637,0.018844844,0.013554645,1
0.253155338,0.034898813,0.040719645,0.000768927,1
0.32651993,0.02994439,0.052060047,0.007951174,1
3.133141833,0.012159559,0.058446148,0.000820738,1
0,0.037798283,0.051566021,0,1
0,0.015631229,0.043438624,0,1
0.641925114,0.011117885,0.032465934,0.001998461,1
0,0.01,0.01,0,1
0.663883393,0.012338736,0.031386649,0.000301863,1
0.44859438,0.010825814,0.021711257,0.004492275,1
3.715831244,0.010873874,0.027838831,0.020090727,1
0,0.014930254,0.03374653,0,1
0.516898698,0.042193683,0.057491127,0.044162826,1
2.388001916,0.003699918,0.034362832,0.05961685,1
0,0.006236279,0.031584966,0,1
1.482274561,0.001243732,0.02349398,0.085330918,1
0,0.711807055,0.613069981,0,1
2.517044691,0.004839767,0.019421955,0.025193178,1
0,0.030285218,0.038447272,0,1
1.109417679,0.002535759,0.031605883,0.065297211,1
1.015693345,0.01455425,0.054836477,0.006280011,1
0.454246322,0.009013526,0.02190216,0.02587146,1
0,0.005102512,0.030136287,0,1
0,0.006159049,0.019151537,0,1
0.27638715,0.008932497,0.02613373,0.002063456,1
1.401353315,0.001087407,0.019631547,0.02320933,1
0.181375338,0.327084708,0.300223852,0.004032258,1
2.222235645,0.000515026,0.014344895,0.011199799,1
0.487871036,0.034349218,0.05041572,0.004985698,1
0.39725901,0.028662183,0.064409399,0.002583735,1
2.705865144,0.013576963,0.051401838,0.007402201,1
0,0.071840502,0.080998906,0,1
9.336434736,0.005231454,0.025761378,0.170582122,1
0.131967316,0.115514682,0.120026453,0.000511771,1
0,0.003465934,0.011268669,0,1
0,0.483704112,0.34625729,0,1
3.503592727,0.015822088,0.037161312,0.787274593,1
14.75651558,0.008373396,0.051363853,0.351252979,1
9.407884367,0.013068745,0.08953436,0.568387505,1
0.57247395,0.061908492,0.078051318,0.006358993,1
0.936062261,0.000591312,0.01,0.037704712,1
4.93301114,0.00671768,0.023323806,0.024181312,1
0.132784203,0.004361351,0.019146098,0.000536193,1
0,0.194699978,0.120781192,0,1
0.736232687,0.005924647,0.030672968,0.007715897,1
0,0.06354566,0.080370832,0,1
0.191557824,0.198932803,0.204821535,0.005405405,1
0,0.159132714,0.105777396,0,1
0.61449314,0.113887591,0.158428301,0.007089278,1
0,0.001350354,0.011417825,0,1
0.744451957,0.105848983,0.120324757,0.089144592,1
3.098447199,0.006961621,0.03728662,0.125580004,1
0,0.004777013,0.012545116,0,1
2.749999139,0.012082516,0.037305738,0.009087062,1
22.23374239,0.017869136,0.106543027,0.899749021,1
0,0.097540691,0.111100387,0,1
0.379026395,0.002089,0.020823047,0.01064252,1
2.365629258,0.004027077,0.016056077,0.010995751,1
0.479320493,0.016493689,0.019528772,0.009677831,1
55.46076332,0.007779199,0.076878617,1.885941795,1
0.119423608,0.001832367,0.008060355,0.000230894,1
0.507235227,0.05036695,0.058897321,0.014910069,1
1.517486606,0.009372708,0.021998925,0.00294354,1
0.255120828,0.028273669,0.048032761,0.001922618,1
0,0.017347142,0.031687211,0,1
1.85939157,0.00792732,0.03584789,0.004416573,1
0.073830359,0.194121785,0.153797921,1.31E-06,1
0,0.005773503,0.01,0,1
0,0.172265041,0.116829945,0,1
0.778909999,0.005832932,0.01532464,0.001906012,1
0,0.186975298,0.122326898,0,1
0,0.44886978,0.315781814,0,1
3.348797731,0.015377834,0.043183626,0.001555202,1
0.175471797,0.013381093,0.042947742,2.27E-05,1
9.917407944,0.003691391,0.035703662,0.117462404,1
0,0.046132003,0.064954592,0,1
0.687734513,0.055243789,0.068608421,0.002032061,1
0.662266939,0.00584569,0.015794619,0.097619048,1
0.134727789,0.003768205,0.011815019,0.000597729,1
0.587290601,0.081313809,0.112669315,0.018637137,1
2.992574822,0.01100918,0.074550441,0.001047034,1
5.394187066,0.001313162,0.026381273,0.132513532,1
0,0.402353342,0.26236264,0,1
0,0.10647459,0.105169963,0,1
0,0.260977987,0.148650276,0,1
3.435489121,0.002910331,0.049502486,0.066319369,1
1.225103581,0.017343299,0.054067019,0.036625956,1
1.151980166,0.00520067,0.018316158,0.000664661,1
0.371249328,0.115094988,0.09811371,0.014109129,1
0.395967236,0.028428797,0.074072107,0.000196654,1
0,0.032639539,0.054271193,0,1
0.184634687,0.065583914,0.080159883,0.004444444,1
0.131571982,0.041823035,0.064881319,0.00050025,1
1.177152602,0.005670448,0.069317529,0.013642134,1
0,0.083319217,0.081043011,0,1
0,0.032757391,0.038561956,0,1
3.104835052,0.002734306,0.061739778,0.023077489,1
0.3796931,0.016497273,0.029983901,0.000161247,1
0,0.312176511,0.183430965,0,1
0.959635011,0.003325478,0.033128194,0.013853185,1
7.50541541,0.002329957,0.030543374,0.08728901,1
3.554455953,0.010641686,0.069882531,0.007268127,1
0,0.081909322,0.086239985,0,1
0.102567923,0.023361307,0.0346608,5.83E-05,1
0.077516816,0.127215431,0.105305397,2.50E-06,1
0.889824602,0.004197775,0.013890896,0.007522821,1
5.465917173,0.040900114,0.171884523,0.249617722,1
1.123848323,0.008151659,0.048168513,0.000313066,1
0,0.040305095,0.046515445,0,1
2.68215362,0.003440994,0.023103922,0.017215431,1
0.802413907,0.001262592,0.0165555,0.01051876,1
0,0.404301808,0.275151004,0,1
4.284603905,0.006436616,0.045986514,0.177168693,1
8.530858684,0.003727044,0.015368237,0.315919631,1
0,0.365407608,0.234992566,0,1
5.211982597,0.030273725,0.108817205,0.404545144,1
6.66493099,0.01143223,0.043331586,0.401539234,1
0,0.184420997,0.144847731,0,1
0.798873402,0.021994674,0.060938663,0.004037642,1
0.407032097,0.036065654,0.068814916,0.00500533,1
0.767582284,0.002292791,0.011266385,0.081258326,1
1.261626212,0.002088425,0.013993816,0.03222032,1
0,0.017995056,0.021559768,0,1
2.428260042,0.030805208,0.078979766,0.067967296,1
0,0.056158649,0.069268047,0,1
0,0.010520758,0.023238189,0,1
0.444216021,0.017076525,0.041661389,0.022332807,1
2.503654907,0.02259198,0.080944014,0.075504713,1
0.470105134,0.044131485,0.061627813,0.00882578,1
0,0.187019928,0.146623493,0,1
2.378344915,0.005979873,0.018945067,0.058012633,1
0,0.167921032,0.125657137,0,1
0.936351623,0.007998539,0.033298481,0.006125674,1
0.190969366,0.083129099,0.106086777,0.005319149,1
0.965193388,0.006787003,0.025791048,0.008104761,1
0.097002751,0.110994138,0.1259471,3.33E-05,1
0.509767101,0.022084929,0.028511134,0.013898561,1
0.392176419,0.074850546,0.120132031,0.001593389,1
0.166219062,0.008493441,0.017605809,0.002439024,1
0,0.078037282,0.084033636,0,1
0.164724626,0.072297035,0.063956403,0.002309469,1
3.836519864,0.011539863,0.041896997,0.158859751,1
2.079055157,0.00117794,0.025866533,0.031938083,1
0.497325057,0.036380356,0.037329278,0.000628942,1
0.275764666,0.02548024,0.041322128,0.001632569,1
1.211697167,0.017292014,0.034055046,0.00658902,1
0.910712293,0.000998721,0.021476094,0.008861769,1
0,0.045496821,0.026795018,0,1
1.301414261,0.00633875,0.047489012,0.001393087,1
0.641559388,0.025943469,0.124918623,0.000150203,1
0.084493733,0.006745739,0.02421425,7.25E-06,1
0.243652538,0.026157103,0.045864085,0.000546939,1
1.197679069,0.002633779,0.053542589,0.007637252,1
1.061669851,0.04012918,0.068775255,0.012788212,1
3.951259963,0.021652931,0.099194356,0.067906841,1
0.610197719,0.037996047,0.073628897,0.004609596,1
0.417032391,0.009833703,0.02019178,0.090909091,1
0,0.059514722,0.068304372,0,1
5.475020199,0.003538095,0.020494382,0.050159779,1
31.93759538,0.003366942,0.023568684,1.091062397,1
0.959902939,0.046206081,0.077104157,0.022034557,1
0.208032079,0.003310505,0.026972671,0.000171595,1
3.901206763,0.003636539,0.032020034,0.123788085,1
0,0.428269089,0.280853587,0,1
0.156612303,0.000511154,0.012022611,0.001686341,1
0.132633755,0.002652733,0.027295743,0.000531632,1
0,0.012847161,0.016747752,0,1
0.20792348,0.0136115,0.023603899,0.000152912,1
0.226303705,0.157091881,0.174699667,0.012048193,1
4.515296123,0.015877747,0.054553026,0.112242497,1
0.17702684,0.00093871,0.014712915,4.40E-05,1
0,0.044460898,0.050595703,0,1
0,0.06905712,0.090577901,0,1
6.118968764,0.003581556,0.041709693,0.677012834,1
0.343181118,0.087899894,0.107222671,0.000604538,1
0,0.019161039,0.031010088,0,1
0,0.002045873,0.016526588,0,1
0.086540556,0.006803357,0.023705294,9.59E-06,1
0.695854883,0.001089552,0.007896457,0.0075121,1
0.420777085,0.083066822,0.104585067,0.003215688,1
0.176370547,0.039602776,0.050591468,0.003448276,1
0.073830359,0.193383954,0.168658221,1.31E-06,1
0.682664766,0.002841194,0.012549558,0.041756895,1
5.317250725,0.001256344,0.024749254,0.094094922,1
0.169891663,0.000486057,0.011181939,0.002777778,1
0.231105116,0.039792185,0.036867216,0.000368131,1
0.404080979,0.036735835,0.050760466,0.000249059,1
0.803163741,0.011750787,0.02551167,0.003999289,1
0.261406942,0.020998505,0.048756858,0.003516017,1
0,0.172163053,0.134721566,0,1
0,0.07414403,0.058176687,0,1
0,0.652362384,0.527771593,0,1
0.417105556,0.027477013,0.042843159,0.000632599,1
11.98190011,0.002904889,0.037455454,0.714362707,1
0,0.064414735,0.023550416,0,1
0.319228498,0.071099937,0.08704706,0.003822,1
12.70644137,0.00295296,0.056979241,0.196756682,1
0.303469591,0.031405566,0.049334912,0.002842988,1
