J_Fee,J_Fer,AA,Label
0,0,0,1
0.00242915,0.008423586,6.443767354,1
0,0.2,0,1
0.015198927,0.049050633,30.50603488,1
0,0.007092199,0,1
0.002115148,0.039929015,95.35065812,1
0,0.110465116,0,1
0,0,0,1
0,0.015267176,0,1
0.00198987,0.035641548,4.572108759,1
0.028673835,0.083969466,11.2443048,1
0,0,0,1
0.06097561,0.25,5.372719579,1
0,0.045454545,0,1
0,0,0,1
0.001256281,0.009433962,1.432210572,1
0,0.027777778,0,1
0,0.218120805,0,1
0,0.048780488,0,1
0,0.011235955,0,1
0,0.098039216,0,1
0.196850394,0.2,14.01735623,1
0.007113821,0.022727273,2.478015165,1
0,0,0,1
0,0.003745318,0,1
0,0.041176471,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.013636364,0,1
0,0.015384615,0,1
0,0.066666667,0,1
0,0.105263158,0,1
0,0.00952381,0,1
0.004409022,0.064178127,22.00159539,1
0,0.357142857,0,1
0.000573723,0.010230179,0.416125613,1
0.483870968,0.507246377,29.59530156,1
0,0.192192192,0,1
0,0.073913043,0,1
0,0.019328586,0,1
0.015384615,0,0.409948181,1
0,0.04467354,0,1
0,0,0,1
0,0.024793388,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.06097561,0,1
0,0,0,1
0.035211268,0.009469697,1.94150761,1
0,0.075301205,0,1
0.01843318,0.008403361,1.233687906,1
0,0,0,1
0,0.026785714,0,1
0,0.014084507,0,1
0.010152284,0.055363322,5.398997915,1
0,0.037478705,0,1
0.015228426,0,2.678586552,1
0.070967742,0.058577406,9.458835814,1
0,0.0625,0,1
0,0,0,1
0,0.024390244,0,1
0,0.04,0,1
0,0,0,1
0,0.037735849,0,1
0,0,0,1
0,0.08988764,0,1
0,0.04,0,1
0,0,0,1
0,0.083333333,0,1
0.002890173,0,0.703421849,1
0,0,0,1
0,0.016853933,0,1
0.069148936,0.013157895,5.51132735,1
0,0,0,1
0.033898305,0.118012422,0.686104476,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.111111111,0,1
0.165048544,0.285714286,11.01224461,1
0,0.020833333,0,1
0,0.027100271,0,1
0.154499151,0.145256917,40.30131499,1
0,0.3,0,1
0,0,0,1
0.000755695,0.01270648,5.470515301,1
0,0.100719424,0,1
0.000774593,0,0.62820575,1
0.062706271,0.069444444,9.75129731,1
0.019746121,0,8.848129994,1
0,0.057471264,0,1
0,0,0,1
0,0.069444444,0,1
0.00275989,0.034313725,2.667580121,1
0.064102564,0.044444444,9.397548938,1
0.038054968,0.054347826,10.2947652,1
0,0.181818182,0,1
0,0,0,1
0,0.0625,0,1
0,0,0,1
0.032218092,0.085603113,15.23703158,1
0,0.002304147,0,1
0,0,0,1
0,0.057142857,0,1
0,0.067226891,0,1
0,0.029411765,0,1
0,0.043478261,0,1
0,0.082111437,0,1
0,0.00862069,0,1
0.153846154,0.333333333,6.903698038,1
0,0.002923977,0,1
0,0.03030303,0,1
0,0.016129032,0,1
0,0.235294118,0,1
0.002375297,0.025641026,0.642548604,1
0,0,0,1
6.99E-05,0.00990099,13.45147547,1
0,0.043478261,0,1
0,0.090909091,0,1
0,0.115044248,0,1
0,0.047619048,0,1
0,0.020242915,0,1
0.004115226,0.004181601,0.545699938,1
0,0.057777778,0,1
0,0.034351145,0,1
0.352941176,0.130434783,3.252626102,1
0,0.040431267,0,1
0.033374536,0.036734694,12.79692659,1
0,0,0,1
0,0.038674033,0,1
0,0.003322259,0,1
0,0.151515152,0,1
0.000748271,0.014629049,11.34759658,1
0.01734104,0.034275406,2.686375643,1
0.023391813,0.005277045,1.514295304,1
0,0.029411765,0,1
0,0.012658228,0,1
0,0,0,1
0,0.01754386,0,1
0,0.046511628,0,1
0,0.09921671,0,1
0.00422684,0.008810573,4.013258812,1
0,0.119047619,0,1
0,0.083870968,0,1
0,0.173913043,0,1
0,0.087818697,0,1
0,0.013513514,0,1
0,0,0,1
0,0.166666667,0,1
0,0.131274131,0,1
0,0,0,1
0.018121911,0.012096774,3.727441027,1
0,0.010752688,0,1
0,0.01992528,0,1
0,0,0,1
0,0,0,1
0.175,0.079245283,24.25225599,1
0.025236593,0.030075188,3.134574445,1
0,0,0,1
0.020618557,0.007326007,1.153218388,1
0,0.096774194,0,1
0,0.076923077,0,1
0.003680982,0.005870841,1.072737526,1
0,0.045454545,0,1
0,0,0,1
0,0.017699115,0,1
0,0,0,1
0,0,0,1
0.256756757,0.461538462,13.65551879,1
0,0.022222222,0,1
0.257142857,0.379310345,21.21639334,1
0,0.003597122,0,1
0,0.163265306,0,1
0,0.037037037,0,1
0.048701299,0.081632653,7.954143229,1
0.02173913,0.014018692,0.84146817,1
0.3,0.147058824,5.719730302,1
0,0.038834951,0,1
0,0.039215686,0,1
0,0,0,1
0,0.00204499,0,1
0,0.203921569,0,1
0,0,0,1
0,0.000708466,0,1
0,0,0,1
0,0.006289308,0,1
0,0.000556483,0,1
0,0.064393939,0,1
0,0,0,1
0,0,0,1
0,0.085106383,0,1
0,0,0,1
0.005446623,0.052114061,2.94879106,1
0,0.048780488,0,1
0,0.04,0,1
0.008992806,0.025773196,4.563138297,1
0,0,0,1
0,0,0,1
0,0.013888889,0,1
0.032258065,0.007407407,1.578051002,1
0,0,0,1
0.010582011,0.005865103,1.276313692,1
0.019323671,0.033707865,1.84431284,1
0,0.078212291,0,1
0,0.050505051,0,1
0,0,0,1
0,0.039812646,0,1
0.146964856,0.4,34.89214321,1
0,0,0,1
0.020352782,0.043956044,15.61530939,1
0,0.088050314,0,1
0,0.145985401,0,1
0,0,0,1
0.009439899,0.34375,8.633518521,1
0,0,0,1
0,0,0,1
0,0.037735849,0,1
0.002989537,0.010139417,4.084616316,1
0,0,0,1
0,0,0,1
0,0.024590164,0,1
0.02,0.007042254,1.669995732,1
0,0.139534884,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.165733483,0,1
0,0.015706806,0,1
0,0.115384615,0,1
0.04023845,0.028301887,16.28984325,1
0,0.045454545,0,1
0,0.270114943,0,1
0,0.157894737,0,1
0,0.038461538,0,1
0,0.06097561,0,1
0.054216867,0.128205128,20.54806397,1
0,0.028985507,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.075107296,0,1
0.0414651,0.086206897,27.36356212,1
0,0,0,1
0,0,0,1
0,0.058333333,0,1
0,0,0,1
0,0.019774011,0,1
0,0.021582734,0,1
0.002064268,0.095975232,23.42146168,1
0,0,0,1
0,0,0,1
0,0,0,1
0.019035533,0.009771987,5.829330102,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.018867925,0,1
0,0.382352941,0,1
0.007114906,0.030120482,23.84611206,1
0,0,0,1
0,0.333333333,0,1
0.032967033,0.020648968,1.438844115,1
0,0.181818182,0,1
0,0.045751634,0,1
0,0.071005917,0,1
0,0.02,0,1
0.055449331,0.15830721,27.31254505,1
0,0.039215686,0,1
0.002352941,0.007428041,0.340656626,1
0.011003236,0.063222298,6.123339579,1
0.026829268,0.049327354,6.132058226,1
0,0,0,1
0,0.194444444,0,1
0.033126294,0.037878788,6.31387779,1
0,0.595238095,0,1
0,0,0,1
0.066666667,0.014141414,8.161318031,1
0.012658228,0.028169014,1.484055072,1
0.066666667,0.028846154,0.849654188,1
0.008474576,0.011737089,0.564699926,1
0,0.006578947,0,1
0.004906654,0.027303754,20.00730401,1
0,0.041666667,0,1
0,0,0,1
0,0,0,1
0.015754561,0.047169811,9.712061803,1
0,0,0,1
0,0.125,0,1
0.102362205,0.081818182,4.663432509,1
0.074766355,0.006593407,10.04141747,1
0,0.1,0,1
0.014754098,0.009174312,3.516392302,1
0.941176471,0.225,12.85999692,1
0,0.041237113,0,1
0,0.007662835,0,1
0.114558473,0.184300341,25.65974307,1
0,0.013157895,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.247368421,0,1
0,0.010989011,0,1
0,0.095334686,0,1
0,0.046153846,0,1
0,0.032786885,0,1
0,0,0,1
0,0.085106383,0,1
0,0.023746702,0,1
0,0.054054054,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.015384615,0,1
0,0,0,1
0,0.009345794,0,1
0,0.112334802,0,1
0,0,0,1
0,0,0,1
0,0.030769231,0,1
0,0.022222222,0,1
0,0,0,1
0,0.093023256,0,1
0,0.133333333,0,1
0,0.051282051,0,1
0,0,0,1
0,0.020833333,0,1
0,0.023622047,0,1
0,0.016326531,0,1
0,0,0,1
0,0.084541063,0,1
0,0,0,1
0,0,0,1
0,0.058823529,0,1
0,0.037735849,0,1
0,0.024096386,0,1
0.06741573,0.148606811,2.65375845,1
0,0.038461538,0,1
0,0,0,1
0.013100437,0.010712035,1.830638633,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.00207802,0.036099138,20.55280224,1
0,0.001537279,0,1
0,0.047619048,0,1
0,0.2,0,1
0,0,0,1
0.000240848,0.001848429,3.78117614,1
0,0,0,1
0.162337662,0.202247191,33.31964183,1
0.047244094,0.037974684,2.313226459,1
0,0.007692308,0,1
0,0,0,1
0,0.086956522,0,1
0,0.128205128,0,1
0.045356371,0.107438017,9.518048418,1
0,0.018131102,0,1
0,0.075098814,0,1
0,0.119341564,0,1
0,0,0,1
0,0.058823529,0,1
0,0.03125,0,1
0.098214286,0.036697248,5.141935065,1
0,0,0,1
0,0.093167702,0,1
0,0.005809731,0,1
0,0,0,1
0.089820359,0.096774194,7.869218814,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.183333333,0,1
0,0,0,1
0.015,0.033333333,4.780103003,1
0,0.6,0,1
0,0.116666667,0,1
0,0.057471264,0,1
0,0.039735099,0,1
0,0.172839506,0,1
0,0,0,1
0,0.003448276,0,1
0,0.052631579,0,1
0.25,0.260869565,10.16795624,1
0.093457944,0.039083558,16.60950708,1
0.142857143,0.189944134,0.534979152,1
0,0.028846154,0,1
0,0,0,1
0.137931034,0.102941176,7.673130992,1
0,0.133136095,0,1
0,0.029023747,0,1
0.000207541,0.001754386,5.29083368,1
0.161290323,0.375,2.640431849,1
0.190045249,0.143410853,25.10709128,1
0.01754386,0,1.285097209,1
0.001718213,0,1.037892315,1
0,0.019607843,0,1
0.007246377,0,0.41156459,1
0,0,0,1
0,0,0,1
0.009734367,0.023706897,22.47158212,1
0,0.03030303,0,1
0,0.165467626,0,1
0.006142506,0.001731602,1.909289672,1
0,0.04137931,0,1
0,0,0,1
0.003019628,0.025,2.87025238,1
0,0.092307692,0,1
0,0.012195122,0,1
0,0.0472103,0,1
0,0.012048193,0,1
0,0.080536913,0,1
0,0,0,1
0,0.038834951,0,1
0.044072005,0.109375,26.68435719,1
0,0,0,1
0,0.073995772,0,1
0,0,0,1
0,0.007633588,0,1
0.051724138,0.028793774,13.25860763,1
0,0.466666667,0,1
0.452830189,0.542857143,16.52971537,1
0,0.0625,0,1
0,0.3,0,1
0,0.022058824,0,1
0,0.033333333,0,1
0,0,0,1
0,0.043478261,0,1
0,0,0,1
0.009567388,0.0248307,17.82410605,1
0.030172414,0.018983051,15.26787724,1
0.004744733,0.018590998,9.882392222,1
0,0,0,1
0.058536585,0.047619048,11.58677353,1
0.026548673,0.125,4.206609442,1
0,0.011494253,0,1
0,0.00456621,0,1
0,0.003722084,0,1
0,0.005660377,0,1
0.072916667,0.274193548,3.257497152,1
0.101522843,0.1875,9.615268543,1
0,0.333333333,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.080536913,0,1
0,0.055555556,0,1
0,0.008,0,1
0,0.02173913,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.008896797,0.090909091,21.15348852,1
0.017730496,0.015936255,1.901145776,1
0,0.128205128,0,1
0,0,0,1
0.016339869,0.016393443,1.711373837,1
0,0,0,1
0,0,0,1
0.011976048,0.007614213,0.618464901,1
0,0.004282655,0,1
0,0.038461538,0,1
0,0.020242915,0,1
0,0.010526316,0,1
0.071428571,0.017467249,4.134641773,1
0,0.3,0,1
0,0.064516129,0,1
0.003176844,0.019047619,4.217829309,1
0,0.05,0,1
0,0.117252931,0,1
0,0.070484581,0,1
0.014950166,0.022727273,4.91397144,1
0.019469027,0.103469264,3.917718929,1
0,0,0,1
0,0.163636364,0,1
0,0,0,1
0,0.001003009,0,1
0.177419355,0.166666667,7.907124207,1
0.016430853,0.00886382,12.94365032,1
0,0.02739726,0,1
0,0.015748031,0,1
0,0.14516129,0,1
0,0.144050104,0,1
0,0.047619048,0,1
0,0.004474273,0,1
0,0.02020202,0,1
0.025787966,0.045454545,3.33738135,1
0,0,0,1
0,0.006097561,0,1
0.065590313,0.031496063,67.89609696,1
0,0,0,1
0.024402147,0.088122605,27.86789317,1
0,0.026442308,0,1
0,0.006329114,0,1
0.026315789,0.108547655,0.88188139,1
0,0.003597122,0,1
0,0.024271845,0,1
0,0.004115226,0,1
0,0.069721116,0,1
0,0.365853659,0,1
0,0.025641026,0,1
0,0.051724138,0,1
0,0,0,1
0,0.014705882,0,1
0.026845638,0.101941748,1.833147372,1
0,0.011494253,0,1
0,0.003968254,0,1
0,0,0,1
0,0.323529412,0,1
0.083916084,0.020454545,4.714644713,1
0,0.005577245,0,1
0.009341637,0.04679803,7.873456611,1
0,0.055555556,0,1
0.032051282,0.019607843,2.41837039,1
0,0.165165165,0,1
0,0.025641026,0,1
0,0,0,1
0,0.272727273,0,1
0.002919708,0.010238908,0.795602346,1
0,0.071428571,0,1
0,0.166666667,0,1
0,0,0,1
0,0.04,0,1
0,0.00621118,0,1
0,0.175675676,0,1
0,0.035353535,0,1
0.025316456,0.035087719,3.461995288,1
0,0.080291971,0,1
0,0,0,1
0.00123178,0.005270724,7.915227692,1
0,0.01038961,0,1
0,0,0,1
0,0.051963746,0,1
0.293333333,0.177777778,11.41592312,1
0,0.3046875,0,1
0,0.040892193,0,1
0,0.25,0,1
0,0.017241379,0,1
0.038216561,0.013994911,3.846138061,1
0,0.056338028,0,1
0.011543474,0.144486692,25.60939609,1
0,0.096244131,0,1
0.040609137,0.085995086,32.36451126,1
0.011750881,0.060283688,4.529748049,1
0,0.222222222,0,1
0,0.018018018,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.016701461,0.019434629,5.205012147,1
0,0.016460905,0,1
0,0.046511628,0,1
0.002824859,0.00304414,0.36439258,1
0,0.01754386,0,1
0.046511628,0.023529412,3.41459203,1
0,0.057971014,0,1
0,0.034482759,0,1
0.086956522,0.177419355,3.66626239,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.025,0,1
0,0.029069767,0,1
0,0.071539658,0,1
0.054025424,0.016064257,20.05435167,1
0.027972028,0.003875969,2.826297364,1
0,0.047619048,0,1
0,0,0,1
0,0.101449275,0,1
0,0.13740458,0,1
0,0.043478261,0,1
0,0.018181818,0,1
0,0.156862745,0,1
0,0.069767442,0,1
0,0,0,1
0,0.031722054,0,1
0,0,0,1
0.00462963,0.004552758,0.337838427,1
0.020833333,0,0.412114304,1
0.005698006,0.004733728,0.758100153,1
0,0.011904762,0,1
0.024340771,0.130434783,22.70367888,1
0,0,0,1
0,0.018518519,0,1
0,0.109677419,0,1
0,0.009071877,0,1
0,0,0,1
0.007272727,0.036363636,1.439255303,1
0,0,0,1
0,0,0,1
0,0.050955414,0,1
0,0.010452962,0,1
0,0.085365854,0,1
0,0,0,1
0.388059701,0.339622642,16.6860255,1
0,0.012345679,0,1
0.033898305,0.017391304,3.678704286,1
0,0.388429752,0,1
0,0,0,1
0.048140044,0.001808318,8.250138365,1
0,0.047169811,0,1
0,0.024390244,0,1
0,0.003508772,0,1
0,0.04,0,1
0,0.127659574,0,1
0,0,0,1
0,0.055172414,0,1
0,0.157407407,0,1
0,0,0,1
0,0.03030303,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.04,0,1
0,0.001290323,0,1
0,0.113636364,0,1
0,0,0,1
0,0,0,1
0.073446328,0.119496855,18.71552507,1
0,0.024390244,0,1
0,0.048780488,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.013289037,0.07394958,48.68712181,1
0,0.011012624,0,1
0,0.214285714,0,1
0,0.027338129,0,1
0,0.014925373,0,1
0,0.069892473,0,1
0,0.113970588,0,1
0,0.111702128,0,1
0,0.016759777,0,1
0,0.071428571,0,1
0.094736842,0.051495017,3.088768956,1
0.007454739,0.012978142,5.562894697,1
0,0.061195104,0,1
0,0.185463659,0,1
0,0.263157895,0,1
0.016069012,0.085889571,38.86822263,1
0.002233528,0.008849558,8.174708123,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.064720812,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.0625,0,1
0.006329114,0.019736842,0.365444116,1
0.000348241,0.002308403,11.92018566,1
0.031746032,0.234265734,1.923585475,1
0,0,0,1
0,0.048275862,0,1
0,0.026912181,0,1
0,0,0,1
0,0.054421769,0,1
0,0.04432133,0,1
0.023608175,0.097276265,23.65456046,1
0,0,0,1
0,0,0,1
0,0.185185185,0,1
0.014109347,0.055299539,6.383969712,1
0,0.02610261,0,1
0,0.015686275,0,1
0,0.045454545,0,1
0,0,0,1
0,0,0,1
0,0.002141328,0,1
0,0.017241379,0,1
0,0.011904762,0,1
0,0.044444444,0,1
0,0.06097561,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.010950722,0.022485207,8.197692773,1
0.04805492,0.006036217,6.952308635,1
0.014492754,0.019607843,1.380853806,1
0.003772399,0.018957346,4.84464046,1
0.03886693,0.083879423,26.17753052,1
0,0.046728972,0,1
0,0.096774194,0,1
0,0.036764706,0,1
0.085245902,0.142857143,14.99822665,1
0.066236811,0.130208333,60.46231978,1
0,0.010507881,0,1
0,0.109489051,0,1
0.073593074,0.228873239,8.545382867,1
0,0,0,1
0,0.078498294,0,1
0,0,0,1
0,0.064935065,0,1
0,0.067599068,0,1
0,0,0,1
0,0,0,1
0,0.004739336,0,1
0.002145923,0.000582242,0.562580439,1
0,0.028985507,0,1
0.005263158,0.005376344,0.743022584,1
0,0.043604651,0,1
0,0.022187005,0,1
0.062771417,0.112462006,62.07150455,1
0,0,0,1
0,0,0,1
0,0.047619048,0,1
0.063218391,0.128205128,5.191491118,1
0,0.071428571,0,1
0,0.017777778,0,1
0.086956522,0.037974684,1.037067474,1
0,0,0,1
0,0.04467354,0,1
0.007594937,0.039370079,2.093931907,1
0.049450549,0,3.493975042,1
0,0,0,1
0,0.135135135,0,1
0,0.028169014,0,1
0.062913907,0.096,7.729036847,1
0.000227499,0.004759387,3.810959493,1
0.002758621,0.006134969,0.786399477,1
0.003703704,0.001728608,0.30565997,1
0,0.145922747,0,1
0.003846154,0.003115265,0.439278181,1
0,0.01754386,0,1
0,0.06122449,0,1
0,0,0,1
0,0,0,1
0,0.024390244,0,1
0,0,0,1
0,0.010869565,0,1
0.02991453,0.109271523,2.746676443,1
0,0.063559322,0,1
0.000490196,0.006401617,0.319454753,1
0,0,0,1
0,0,0,1
0.00094697,0.003703704,0.623365672,1
0,0.007194245,0,1
0.022665947,0.111650485,19.96787549,1
0,0,0,1
0,0.036144578,0,1
0,0.003717472,0,1
0,0,0,1
0,0,0,1
0.000151957,0.001212121,12.97891814,1
0,0.05,0,1
0,0,0,1
0,0,0,1
0,0.020134228,0,1
0,0,0,1
0,0.086956522,0,1
0.008368201,0.002890173,0.828808203,1
0,0.209876543,0,1
0,0,0,1
0,0.010989011,0,1
0.046703297,0.022047244,6.77166852,1
0,0.333333333,0,1
0.073170732,0.009345794,2.996572714,1
0,0.238095238,0,1
0,0,0,1
0,0,0,1
0,0.03276131,0,1
0,0.137931034,0,1
0,0,0,1
0,0.117647059,0,1
0,0,0,1
0.021324355,0.080357143,7.666698682,1
0,0.033333333,0,1
0.136752137,0.013301501,23.51992161,1
0,0.014184397,0,1
0,0,0,1
0,0.0625,0,1
0,0.016666667,0,1
0,0,0,1
0,0.001199041,0,1
0,0.00286533,0,1
0.004901961,0.014814815,0.353123583,1
0,0.091954023,0,1
0,0,0,1
0,0.05,0,1
0,0.008064516,0,1
0,0.03,0,1
0,0,0,1
0,0.014388489,0,1
0,0.025641026,0,1
0,0.085106383,0,1
0,0.033333333,0,1
0,0.333333333,0,1
0,0,0,1
0.2,0.359375,18.30013596,1
0.03718115,0.116809117,111.1595305,1
0,0,0,1
0,0,0,1
0.028747433,0.121495327,7.034649192,1
0,0,0,1
0,0,0,1
0,0.080645161,0,1
0,0,0,1
0,0.050793651,0,1
0.036423841,0.04,11.30163704,1
0,0.295566502,0,1
0,0.058333333,0,1
0,0.089285714,0,1
0,0.179487179,0,1
0.005794702,0.069672131,3.765186057,1
0,0.058823529,0,1
0,0,0,1
0.002498751,0.019230769,3.087436275,1
0,0.010416667,0,1
0.228070175,0.358208955,13.20531064,1
0,0,0,1
0.001062699,0.00135318,0.348883375,1
0.035714286,0.076923077,1.107745671,1
0,0.430769231,0,1
0,0.179487179,0,1
0,0.066666667,0,1
0.039509537,0.022988506,28.5944225,1
0.20212766,0.235294118,10.59261512,1
0.066225166,0.080717489,5.111968287,1
0,0.016949153,0,1
0,0.066666667,0,1
0.074626866,0.024221453,2.114204326,1
0,0.004739336,0,1
0,0,0,1
0.00269347,0.04125,21.03276369,1
0,0,0,1
0,0.066666667,0,1
0.03125,0.021052632,0.956468597,1
0,0.02,0,1
0,0.111111111,0,1
0,0.029411765,0,1
0,0.018518519,0,1
0,0.025423729,0,1
0,0,0,1
0,0.423076923,0,1
0,0.034482759,0,1
0,0,0,1
0.101449275,0.105263158,12.91757959,1
0,0,0,1
0,0.08961039,0,1
0,0.009009009,0,1
0.1,0.25974026,2.98083227,1
0,0.307692308,0,1
0,0.047619048,0,1
0,0.117647059,0,1
0,0.04,0,1
0,0.032142857,0,1
0.024761905,0.097902098,5.295501073,1
0.125,0.333333333,0.490815252,1
0.081690141,0.022970904,11.70187347,1
0,0,0,1
0.013888889,0.004347826,0.7223746,1
0,0.03030303,0,1
0.024,0.033333333,4.19433951,1
0,0.158333333,0,1
0,0.048543689,0,1
0,0.032258065,0,1
0,0,0,1
0,0,0,1
0,0.07106599,0,1
0.097236982,0.162790698,70.9857968,1
0,0.031055901,0,1
0,0,0,1
0.047297297,0.080887616,5.618904536,1
0,0.017241379,0,1
0,0,0,1
0.027792074,0.103773585,19.85838578,1
0.005952381,0,0.79663977,1
0,0.011111111,0,1
0,0,0,1
0,0.078947368,0,1
0,0,0,1
0,0.035,0,1
0,0,0,1
0,0.004524887,0,1
0,0.005434783,0,1
0,0.040066778,0,1
0,0,0,1
0,0.076923077,0,1
0,0,0,1
0,0.038461538,0,1
0.017660044,0.13740458,5.863275803,1
0.007633588,0.0625,0.698634425,1
0,0.034482759,0,1
0,0.005847953,0,1
0,0,0,1
0,0,0,1
0.209302326,0.060669456,3.992105935,1
0,0,0,1
0.004905396,0.017241379,2.756453279,1
0.068627451,0.155555556,3.262901389,1
0,0,0,1
0.024738344,0.008032129,18.8093115,1
0.001548492,0.006896552,10.64827466,1
0,0.021276596,0,1
6.30E-05,0.001031566,32.67787057,1
0.024,0.005429864,5.225183627,1
0.006682578,0.023622047,6.437574344,1
0,0.111111111,0,1
0,0,0,1
0.023397762,0.013544018,7.633453748,1
0,0,0,1
0.163323782,0.048648649,27.23659687,1
0,0.019230769,0,1
0.047062262,0.075657895,58.7609103,1
0.078651685,0.3,7.628568536,1
0,0,0,1
0.014563107,0.026584867,0.924328359,1
0,0,0,1
0.029220779,0,3.816798165,1
0.001192606,0.030057803,0.615352948,1
0,0,0,1
0.121212121,0.17721519,15.18781219,1
0,0.066666667,0,1
0,0.083333333,0,1
0,0.027027027,0,1
0,0.037914692,0,1
0.123404255,0.303030303,15.17268359,1
0,0.111111111,0,1
0,0.102489019,0,1
8.35E-05,0.006235012,22.95606862,1
0,0.003533569,0,1
0,0.013513514,0,1
0,0.055555556,0,1
0.282051282,0.055555556,5.012174984,1
0,0,0,1
0,0.058544304,0,1
0.019047619,0.210526316,0.872931215,1
0,0.1,0,1
0.461538462,0.6,35.71805278,1
0.008368201,0.009478673,1.77996085,1
0,0.059701493,0,1
0,0,0,1
0,0,0,1
0.018358531,0.001642036,5.4320192,1
0,0,0,1
0.006443055,0.026974952,14.48103581,1
0,0,0,1
0,0.092307692,0,1
0,0.214285714,0,1
0,0,0,1
0,0,0,1
5.89E-06,0,1.821193141,1
0,0.029288703,0,1
0,0.142857143,0,1
0,0,0,1
0.002645503,0.038918919,32.03165437,1
0,0.01754386,0,1
0,0,0,1
0.003624365,0.021157436,182.0402111,1
0,0,0,1
0,0,0,1
0.002688172,0.002057613,0.504471832,1
0.002169197,0.040462428,0.285371928,1
0,0,0,1
0,0.007604563,0,1
0.027732463,0.041484716,6.79219747,1
0,0,0,1
0.034188034,0.194767442,1.843250694,1
0.317073171,0.166666667,6.541025826,1
0,0.091397849,0,1
0,0.028571429,0,1
0.070038911,0.202970297,17.08806314,1
0.079086116,0.129436326,18.65336616,1
0.039823009,0,4.246332395,1
0.048736462,0.066945607,10.58365398,1
0,0.032786885,0,1
0.136752137,0.10625,18.98809599,1
0,0.011363636,0,1
0,0,0,1
0.01981982,0.007163324,3.760824317,1
0,0.044554455,0,1
0,0.111111111,0,1
0,0,0,1
0,0,0,1
0.118055556,0.216666667,8.238570155,1
0,0.2,0,1
0,0,0,1
0,0.051282051,0,1
0,0.103550296,0,1
0,0,0,1
0,0.026315789,0,1
0,0,0,1
0,0.050458716,0,1
0.006410256,0.000498008,0.595085756,1
0,0,0,1
0,0.0125,0,1
0,0.007633588,0,1
0,0,0,1
0.069767442,0.01372549,2.183202364,1
0.139534884,0.204678363,5.181755773,1
0,0,0,1
0.086206897,0.4,3.141512756,1
0,0.12244898,0,1
0,0.23255814,0,1
0,0,0,1
0,0.06,0,1
0,0.070175439,0,1
0.038461538,0.003710575,2.685535246,1
0,0.0013947,0,1
0,0,0,1
0,0.051948052,0,1
0,0,0,1
0,0,0,1
0.006546645,0.022222222,1.622119628,1
0,0.042253521,0,1
0,0.2,0,1
0,0.107142857,0,1
0,0,0,1
0,0,0,1
0,0.043609023,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.037037037,0,1
0.013809524,0.042345277,13.22973471,1
0,0.2,0,1
0,0.008403361,0,1
0,0.017699115,0,1
0,0.047337278,0,1
0,0,0,1
0,0.035714286,0,1
0,0,0,1
0,0,0,1
0,0.01650165,0,1
0.002390115,0.035759898,47.79821883,1
0.019047619,0,1.632401864,1
0,0.037735849,0,1
0.022727273,0.053892216,3.38793765,1
0,0,0,1
0,0.08,0,1
0,0,0,1
0,0.001612903,0,1
0,0.077777778,0,1
0,0.038461538,0,1
0,0.024096386,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.108433735,0,1
0.035087719,0,0.86588047,1
0,0,0,1
0,0,0,1
0,0,0,1
0.062162162,0.174242424,10.04480654,1
0,0,0,1
0,0.36,0,1
0,0,0,1
0,0.258064516,0,1
0,0,0,1
0.002150538,0,0.768621787,1
0.018587361,0.026748971,1.862064469,1
0,0,0,1
0.126385809,0.197916667,55.89420066,1
0,0,0,1
0,0.077319588,0,1
0,0.064275037,0,1
0,0,0,1
0.014084507,0.003311258,0.363671234,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.113043478,0,1
0,0,0,1
0,0.286486486,0,1
0,0.114583333,0,1
0,0,0,1
0.027888446,0.040753948,2.725954534,1
0,0.036363636,0,1
0,0.045454545,0,1
0,0.084745763,0,1
0,0,0,1
0.184848485,0.152173913,36.43208926,1
