J_Fee,J_Fer,C_Fee,C_Fer,AA,Label
0,0,0,0,0,1
0,0,0,0,0,1
0.025627192,0.143250689,0.077802181,0.013235459,36.42059757,1
0,0.050847458,0,0.006520452,0,1
0,0.007518797,0,0.001782851,0,1
5.51E-05,0.001440329,0.00384044,0.00028358,17.45887744,1
0,0,0,0,0,1
0,0.1,0,0.043033148,0,1
0,0,0,0,0,1
0,0.005649718,0,0.001506432,0,1
0,0.074766355,0,0.016909956,0,1
0.022170362,0.063157895,0.048028213,0.018013876,10.5711559,1
0,0.428571429,0,0.268328157,0,1
0,0.125,0,0.034580339,0,1
0,0.107843137,0,0.034102339,0,1
0,0.131428571,0,0.035493827,0,1
0,0.084745763,0,0.017183044,0,1
0.006055363,0.019480519,0.021976099,0.004666083,3.067839802,1
0,0.005509642,0,0.002031715,0,1
0,0,0,0,0,1
0.000438789,0.002676182,0.004591264,0.000893256,0.974657995,1
0,0.021582734,0,0.042874646,0,1
0,0,0,0,0,1
0,0.012605042,0,0.001978248,0,1
0,0.030612245,0,0.00575315,0,1
0.088709677,0.096618357,0.184256933,0.017305157,4.986988708,1
0,0.029850746,0,0.022075539,0,1
0,0.005272408,0,0.031469301,0,1
0,0.056379822,0,0.022997282,0,1
0.079510703,0.2,0.180061274,0.041184388,16.70311457,1
0,0.153846154,0,0.020613403,0,1
0,0,0,0,0,1
0,0.111111111,0,0.029901652,0,1
0,0,0,0,0,1
0.003102149,0.065420561,0.01087184,0.012157263,6.319497933,1
0,0.095238095,0,0.047140452,0,1
0,0.02688172,0,0.018261071,0,1
0.041666667,0.096446701,0.11052634,0.017069112,3.962876039,1
0,0.101449275,0,0.025949965,0,1
0.016042781,0.010723861,0.032317981,0.001418309,5.50300257,1
0.006451613,0,0.013810521,0,0.340773736,1
0.066543438,0.047263682,0.124792546,0.005867754,16.15984006,1
0,0.1,0,0.041115183,0,1
0,0.075268817,0,0.081533265,0,1
0,0,0,0,0,1
0.01010101,0.012658228,0.082269007,0.006355932,0.996560541,1
0,0,0,0,0,1
0,0,0,0,0,1
0.043956044,0.178247734,0.135233267,0.035843228,5.112823935,1
0,0.071428571,0,0.138675049,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.02247191,0,0.004843556,0,1
0.028528529,0.004464286,0.056584219,0.000915941,9.029017427,1
0,0.146341463,0,0.05,0,1
0,0.034482759,0,0.020855976,0,1
0,0.015384615,0,0.021516574,0,1
0,0,0,0,0,1
0.012690355,0.009861933,0.026437639,0.001204559,1.663706129,1
0,0,0,0,0,1
0,0.105263158,0,0.04319594,0,1
0,0.12244898,0,0.028480273,0,1
0,0.082706767,0,0.024567591,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.149284254,0,0.031214829,0,1
0,0.285714286,0,0.272165527,0,1
0,0.129032258,0,0.039215686,0,1
0,0.083333333,0,0.055708601,0,1
0,0,0,0,0,1
0,0.166666667,0,0.021909233,0,1
0.043478261,0.072829132,0.084349594,0.009889847,2.853097021,1
0,0.086206897,0,0.025526572,0,1
0,0.051046025,0,0.00521293,0,1
0.00789266,0.042016807,0.033894763,0.005654765,15.08449259,1
0,0.05631068,0,0.007687515,0,1
0,0.333333333,0,0.353553391,0,1
0.030136986,0.0296875,0.068562779,0.003920979,4.328945977,1
0,0.05,0,0.011023993,0,1
0,0,0,0,0,1
0.004285714,0.033333333,0.023988488,0.010691672,1.380612824,1
0,0.071428571,0,0.050507627,0,1
0,0.1,0,0.11785113,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.017699115,0,0.005438237,0,1
0,0.043549712,0,0.005091723,0,1
0,0.009090909,0,0.027650063,0,1
0,0.112244898,0,0.026366694,0,1
0.040540541,0.141772152,0.085627678,0.015730224,15.4027632,1
0,0.0125,0,0.004748297,0,1
0.011111111,0.01980198,0.022649897,0.005039526,1.222318778,1
0,0.017857143,0,0.010721673,0,1
0,0.029268293,0,0.010154334,0,1
0,0,0,0,0,1
0.062481492,0.151234568,0.133693617,0.018923546,107.864928,1
2.11E-05,0,0.001054175,0,0.272759228,1
0.028571429,0.0237691,0.057485566,0.003043797,6.69348077,1
0,0,0,0,0,1
0.00253936,0.003225806,0.016701148,0.001338519,4.054352061,1
0,0.04040404,0,0.009947295,0,1
0,0.625,0,0.291605922,0,1
0,0.022727273,0,0.008637456,0,1
0,0,0,0,0,1
0,0.2,0,0.136082763,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.01754386,0.049668874,0.087743307,0.008348462,2.19685931,1
0,0.125,0,0.111803399,0,1
0,0.142857143,0,0.204124145,0,1
0,0.25,0,0.288675135,0,1
0.083969466,0.026217228,0.185404962,0.007712694,7.221868335,1
0,0.108796296,0,0.021421473,0,1
0,0,0,0,0,1
0.140909091,0.193277311,0.276631387,0.065093413,15.9725398,1
0,0,0,0,0,1
0,0.071428571,0,0.027105237,0,1
0,0.014492754,0,0.060633906,0,1
0,0.013986014,0,0.003379931,0,1
0.130742049,0.211382114,0.245086863,0.037170632,16.30589969,1
0,0.076404494,0,0.008432689,0,1
0,0.052631579,0,0.109599325,0,1
0,0,0,0,0,1
0,0.129554656,0,0.022658344,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.045112782,0,0.01005687,0,1
0,0,0,0,0,1
0,0.026022305,0,0.011658945,0,1
0.002083333,0.103448276,0.008111605,0.04454354,0.410750338,1
0,0.0625,0,0.02799274,0,1
0,0,0,0,0,1
0,0.044444444,0,0.040032038,0,1
0,0.032345013,0,0.006592139,0,1
0,0,0,0,0,1
0.000224662,0.000666667,0.003091618,9.33E-05,3.743433614,1
0,0,0,0,0,1
0,0.055276382,0,0.011724334,0,1
0,0,0,0,0,1
0.000276091,0.010118044,0.004754811,0.002216992,1.912505315,1
0,0.086956522,0,0.023666568,0,1
0,0.08,0,0.048112522,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.015267176,0,0.004453426,0,1
0.016949153,0.000856164,0.04045567,0.000249503,1.429485577,1
0,0.055555556,0,0.121267813,0,1
3.27E-05,0.0113879,0.003299629,0.001406556,0.720162262,1
0,0.085106383,0,0.044444444,0,1
0,0,0,0,0,1
0,0.097276265,0,0.01939694,0,1
0,0,0,0,0,1
0.056581986,0.085626911,0.109785472,0.013092969,19.83742493,1
0,0.142857143,0,0.149071198,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.057971014,0.036144578,0.110096377,0.01489609,7.354159308,1
0.059760956,0.10459588,0.151770873,0.018599535,15.34890237,1
0.15942029,0.157407407,0.282806358,0.023924383,18.0497269,1
0,0.016949153,0,0.02362278,0,1
0,0.017482517,0,0.00781842,0,1
0,0.050520059,0,0.015367197,0,1
0,0.00591716,0,0.001191939,0,1
0,0,0,0,0,1
0,0.026595745,0,0.004847333,0,1
0,0,0,0,0,1
0,0.333333333,0,0.353553391,0,1
0,0,0,0,0,1
0,0.129032258,0,0.107989849,0,1
0,0,0,0,0,1
0,0.3,0,0.212132034,0,1
0.043478261,0.046391753,0.084603343,0.008318903,6.609745691,1
0,0,0,0,0,1
0,0.046370968,0,0.015926878,0,1
0.287272727,0.38150289,0.446356179,0.048781807,41.08201273,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.013577733,0,0.010529963,0,1
0,0.010791367,0,0.030151134,0,1
0.042654028,0.38961039,0.0830667,0.024726778,3.471267236,1
0,0,0,0,0,1
0,0.042857143,0,0.052753496,0,1
0,0.043478261,0,0.012598206,0,1
0,0.018867925,0,0.01067521,0,1
0,0,0,0,0,1
0,0.041899441,0,0.008793905,0,1
0,0.027777778,0,0.084515425,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.024390244,0,0.006934423,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.027027027,0,0.024977002,0,1
0,0.025316456,0,0.007482611,0,1
0.001885195,0.057649667,0.012460788,0.004646834,18.30209375,1
0,0,0,0,0,1
0,0.00736377,0,0.021383343,0,1
0,0.0625,0,0.038461538,0,1
0,0,0,0,0,1
0,0.088888889,0,0.101665714,0,1
0,0.120754717,0,0.016265909,0,1
0.060606061,0.018929504,0.118262479,0.001850081,1.219244568,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.009166667,0.008432888,0.034113817,0.001810622,4.501509599,1
0,0.109090909,0,0.034118456,0,1
0,0.051886792,0,0.008795065,0,1
0,0.090909091,0,0.145478593,0,1
0,0.035087719,0,0.01603957,0,1
0,0,0,0,0,1
0,0.038461538,0,0.036369648,0,1
0,0.033333333,0,0.019117978,0,1
0.061728395,0.002325581,0.117427848,0.002325581,1.67481794,1
0,0,0,0,0,1
0,0,0,0,0,1
0.003256622,0.005785492,0.021988699,0.001267009,5.112881753,1
0,0.061538462,0,0.021350421,0,1
0,0,0,0,0,1
0,0.004175365,0,0.000571241,0,1
0.018895349,0.022022022,0.05475336,0.002502141,13.93517231,1
0,0.090566038,0,0.012728401,0,1
0,0,0,0,0,1
0,0.010638298,0,0.006660453,0,1
0,0.004950495,0,0.023570226,0,1
0,0.011461318,0,0.002644127,0,1
0.111111111,0.203125,0.221138899,0.050037023,8.138618989,1
0,0.036199095,0,0.00644555,0,1
0,0,0,0,0,1
0,0.04009434,0,0.005783463,0,1
0.005747126,0,0.028674756,0,1.616868356,1
0,0,0,0,0,1
0.120805369,0.121621622,0.307254934,0.025874892,8.377948438,1
0.027059531,0.036630037,0.053194797,0.005797775,21.267387,1
0,0,0,0,0,1
0.404761905,0.514285714,0.583095189,0.133234678,10.95986862,1
0.039563438,0.120689655,0.086088289,0.026147085,14.93050369,1
0,0,0,0,0,1
0,0.034090909,0,0.013793431,0,1
0,0.06,0,0.028171808,0,1
0.02173913,0.065217391,0.05976143,0.033333333,1.047951637,1
0,0.067961165,0,0.022135944,0,1
0,0,0,0,0,1
0,0.25,0,0.072431148,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.001573564,0,0.00411152,0,1.073988501,1
0,0.318181818,0,0.082381452,0,1
0,0.096774194,0,0.08247861,0,1
0,0,0,0,0,1
0.117647059,0.114583333,0.215352761,0.037038927,1.731092486,1
0,0,0,0,0,1
0,0.024390244,0,0.006158812,0,1
0,0.038461538,0,0.036369648,0,1
0,0.035175879,0,0.007862653,0,1
0,0,0,0,0,1
0,0.011494253,0,0.046513025,0,1
0,0.0625,0,0.040824829,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.047524752,0.09009009,0.107704568,0.021535426,9.883069915,1
0.032786885,0.005572755,0.065372045,0.001286443,0.689111045,1
0,0.007168459,0,0.024255792,0,1
0,0.035714286,0,0.018442778,0,1
0,0.078431373,0,0.02981424,0,1
0,0.002894356,0,0.001295333,0,1
0,0,0,0,0,1
0,0.030690537,0,0.004272549,0,1
0,0.058333333,0,0.012711818,0,1
0,0.016129032,0,0.005660297,0,1
0,0.039215686,0,0.015876016,0,1
0.059701493,0.001784121,0.117953565,0.000730973,1.31152868,1
0,0.076923077,0,0.044086671,0,1
0,0.188118812,0,0.038229376,0,1
0,0.128205128,0,0.052631579,0,1
0.007246377,0,0.019360077,0,0.960252568,1
0,0,0,0,0,1
0.006086427,0.076212471,0.018712947,0.00895172,4.146705051,1
0.067114094,0.196930946,0.165698604,0.015379467,20.89384091,1
0,0.024096386,0,0.029668816,0,1
0,0.004424779,0,0.001361225,0,1
0.028639618,0.061674009,0.126505163,0.015555556,5.554122504,1
0,0,0,0,0,1
0.002898551,0,0.020528212,0,0.363163187,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.048780488,0,0.01843181,0,1
0,0.045454545,0,0.074535599,0,1
0.150442478,0.285714286,0.261569418,0.06073271,7.807864,1
0.007042254,0.001295337,0.015249857,0.0004363,0.302500364,1
0,0,0,0,0,1
0,0,0,0,0,1
0.001523029,0.009578544,0.016936707,0.002275118,15.64773185,1
0,0.066666667,0,0.059292706,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.006060606,0,0.00121915,0,1
0.004728132,0,0.022222222,0,0.79761597,1
0,0.105263158,0,0.076360355,0,1
0,0.014925373,0,0.021166688,0,1
0,0.142857143,0,0.204124145,0,1
0.026315789,0.03125,0.101592819,0.019245009,1.792873936,1
0.006965174,0.02362949,0.055450872,0.003486415,2.860212529,1
0.003861004,0.001356852,0.044022545,0.000960743,0.493752582,1
0,0.1,0,0.11785113,0,1
0,0.027027027,0,0.028171808,0,1
0,0.029126214,0,0.008789871,0,1
0,0.0125,0,0.005518885,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.020833333,0,0.0186339,0,1
0.003514544,0.023809524,0.033203991,0.003879735,24.68197952,1
0,0,0,0,0,1
0,0.071428571,0,0.068041382,0,1
0.034782609,0.040322581,0.067571327,0.003531285,2.935787284,1
0,0,0,0,0,1
0,0.083333333,0,0.150755672,0,1
0,0.119402985,0,0.023391813,0,1
0,0.002155172,0,0.000613606,0,1
0,0.007679649,0,0.001371121,0,1
0.069078947,0.08,0.2084425,0.043478261,13.52059484,1
0,0.071428571,0,0.02443374,0,1
0,0.000273299,0,0.000111726,0,1
0,0,0,0,0,1
0.043859649,0.069767442,0.097870037,0.013513514,1.946970019,1
0.18,0.304347826,0.315449837,0.125,9.324445668,1
0.011409568,0.089164786,0.04672704,0.008117039,186.3591222,1
0,0,0,0,0,1
0.001733102,0.003205128,0.020869597,0.00101681,0.582749447,1
0,0.015209125,0,0.004119821,0,1
0,0,0,0,0,1
0,0.029411765,0,0.009044025,0,1
0,0.186602871,0,0.02372869,0,1
0,0.084337349,0,0.0160602,0,1
0,0,0,0,0,1
0,0.003571429,0,0.010621482,0,1
0,0.090361446,0,0.026211122,0,1
0,0,0,0,0,1
0,0.014354067,0,0.026255252,0,1
0,0.069444444,0,0.067371007,0,1
0.142857143,0.12962963,0.292857195,0.03817677,6.319638864,1
0.107221007,0.027972028,0.196814133,0.006105987,23.7629531,1
0.107142857,0.173913043,0.231455025,0.075377836,5.074542846,1
0,0.078125,0,0.044023825,0,1
0,0.071428571,0,0.04472136,0,1
0.025641026,0.003058104,0.050572174,0.001044932,1.090084231,1
0,0.163265306,0,0.049062215,0,1
0,0.333333333,0,0.353553391,0,1
0.044092318,0.103107345,0.100867858,0.00918772,53.34590243,1
0.063157895,0,0.143921728,0,2.351339581,1
0,0,0,0,0,1
0,0.045454545,0,0.109108945,0,1
0,0.029850746,0,0.035355339,0,1
0,0.088372093,0,0.015590933,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.818181818,0,0.284604989,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.107142857,0,0.030491836,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.017316017,0.032085561,0.034807621,0.003809553,6.520111914,1
0.044812697,0.152284264,0.138879687,0.016197533,315.5455649,1
0,0.026666667,0,0.007737306,0,1
0.021428571,0.036036036,0.114208048,0.012066365,1.352139671,1
0,0,0,0,0,1
0.089552239,0.081632653,0.2087667,0.034744535,2.494911396,1
0.007682458,0.001404494,0.016393075,0.000296261,1.929427773,1
0,0.006825939,0,0.016835876,0,1
0.056737589,0.055555556,0.108685219,0.018111768,5.005041792,1
0.184615385,0.444444444,0.312984319,0.128007738,7.135011975,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.053777209,0,0.004731597,0,1
0,0.034042553,0,0.013778366,0,1
0,0,0,0,0,1
0.074889868,0.045454545,0.16568225,0.048298112,11.30912846,1
0,0.073333333,0,0.014844547,0,1
0.007959906,0.023622047,0.016696851,0.003806953,9.63208346,1
0.194174757,0.375,0.325214,0.153846154,16.5534149,1
0.074074074,0.25,0.226455407,0.25,2.610178878,1
0,0,0,0,0,1
0.069970845,0.166666667,0.13444587,0.03442029,12.00811998,1
0.013779528,0.01241535,0.028657735,0.001924628,2.458601252,1
0,0.064516129,0,0.05,0,1
0,0.010050251,0,0.014471492,0,1
0,0,0,0,0,1
0.002816901,0.02283105,0.006034727,0.00408633,0.288556022,1
0,0.026666667,0,0.02168851,0,1
0,0.052631579,0,0.02981424,0,1
0,0.028571429,0,0.03592106,0,1
0,0,0,0,0,1
0,0.078947368,0,0.021116291,0,1
0,0.028571429,0,0.085749293,0,1
0,0.217391304,0,0.099307265,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.030508475,0.054347826,0.078031097,0.014519922,3.850964147,1
0.005720824,0.056074766,0.029091409,0.009642365,5.081082619,1
0,0,0,0,0,1
0,0.05,0,0.060633906,0,1
0,0,0,0,0,1
0.073929961,0.170454545,0.254170652,0.021821789,9.151978739,1
0.015384615,0.025,0.072739297,0.01,0.363671234,1
0,0.134615385,0,0.028588997,0,1
0,0.023255814,0,0.012379689,0,1
0,0,0,0,0,1
0,0.002692998,0,0.000611504,0,1
0,0.09196515,0,0.025332667,0,1
0.131782946,0.293103448,0.245373864,0.068041382,10.29769799,1
0,0,0,0,0,1
0.00242915,0.008423586,0.019127472,0.001913506,6.443767354,1
0,0.2,0,0.25,0,1
0.015198927,0.049050633,0.074222496,0.00778358,30.50603488,1
0,0.007092199,0,0.000947279,0,1
0.002115148,0.039929015,0.015780059,0.002981005,95.35065812,1
0,0.110465116,0,0.020756216,0,1
0,0,0,0,0,1
0,0.015267176,0,0.00409917,0,1
0.00198987,0.035641548,0.013531108,0.004053864,4.572108759,1
0.028673835,0.083969466,0.119746928,0.018408269,11.2443048,1
0,0,0,0,0,1
0.06097561,0.25,0.128586125,0.141736677,5.372719579,1
0,0.045454545,0,0.02773501,0,1
0,0,0,0,0,1
0.001256281,0.009433962,0.012854834,0.001888613,1.432210572,1
0,0.027777778,0,0.008417938,0,1
0,0.218120805,0,0.025100604,0,1
0,0.048780488,0,0.047619048,0,1
0,0.011235955,0,0.003442652,0,1
0,0.098039216,0,0.040092269,0,1
0.196850394,0.2,0.330351602,0.066940453,14.01735623,1
0.007113821,0.022727273,0.051509592,0.006163328,2.478015165,1
0,0,0,0,0,1
0,0.003745318,0,0.005841439,0,1
0,0.041176471,0,0.008101852,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.013636364,0,0.003623188,0,1
0,0.015384615,0,0.005646924,0,1
0,0.066666667,0,0.029194747,0,1
0,0.105263158,0,0.06415003,0,1
0,0.00952381,0,0.014357683,0,1
0.004409022,0.064178127,0.050834678,0.005944276,22.00159539,1
0,0.357142857,0,0.124225999,0,1
0.000573723,0.010230179,0.001975328,0.001901207,0.416125613,1
0.483870968,0.507246377,0.659132859,0.088973594,29.59530156,1
0,0.192192192,0,0.022065096,0,1
0,0.073913043,0,0.012516367,0,1
0,0.019328586,0,0.002039348,0,1
0.015384615,0,0.030316953,0,0.409948181,1
0,0.04467354,0,0.004682128,0,1
0,0,0,0,0,1
0,0.024793388,0,0.039621443,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.06097561,0,0.020618601,0,1
0,0,0,0,0,1
0.035211268,0.009469697,0.068066596,0.004234977,1.94150761,1
0,0.075301205,0,0.010527627,0,1
0.01843318,0.008403361,0.036396739,0.002232143,1.233687906,1
0,0,0,0,0,1
0,0.026785714,0,0.004569944,0,1
0,0.014084507,0,0.042257713,0,1
0.010152284,0.055363322,0.073434187,0.007868716,5.398997915,1
0,0.037478705,0,0.028620999,0,1
0.015228426,0,0.053786248,0,2.678586552,1
0.070967742,0.058577406,0.13540064,0.01132646,9.458835814,1
0,0.0625,0,0.026243194,0,1
0,0,0,0,0,1
0,0.024390244,0,0.009563796,0,1
0,0.04,0,0.053300179,0,1
0,0,0,0,0,1
0,0.037735849,0,0.01342675,0,1
0,0,0,0,0,1
0,0.08988764,0,0.023338399,0,1
0,0.04,0,0.058925565,0,1
0,0,0,0,0,1
0,0.083333333,0,0.039096453,0,1
0.002890173,0,0.038069349,0,0.703421849,1
0,0,0,0,0,1
0,0.016853933,0,0.056373452,0,1
0.069148936,0.013157895,0.135313928,0.012216944,5.51132735,1
0,0,0,0,0,1
0.033898305,0.118012422,0.076138699,0.02047566,0.686104476,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.111111111,0,0.031622777,0,1
0.165048544,0.285714286,0.359914328,0.072995915,11.01224461,1
0,0.020833333,0,0.003687161,0,1
0,0.027100271,0,0.01063464,0,1
0.154499151,0.145256917,0.280570353,0.020278019,40.30131499,1
0,0.3,0,0.25,0,1
0,0,0,0,0,1
0.000755695,0.01270648,0.014417376,0.003301776,5.470515301,1
0,0.100719424,0,0.039772727,0,1
0.000774593,0,0.005269749,0,0.62820575,1
0.062706271,0.069444444,0.131488676,0.021366741,9.75129731,1
0.019746121,0,0.049137631,0,8.848129994,1
0,0.057471264,0,0.014737725,0,1
0,0,0,0,0,1
0,0.069444444,0,0.036163586,0,1
0.00275989,0.034313725,0.023246212,0.00678243,2.667580121,1
0.064102564,0.044444444,0.216777492,0.018144368,9.397548938,1
0.038054968,0.054347826,0.074988284,0.016508934,10.2947652,1
0,0.181818182,0,0.064142698,0,1
0,0,0,0,0,1
0,0.0625,0,0.038461538,0,1
0,0,0,0,0,1
0.032218092,0.085603113,0.118047749,0.013832025,15.23703158,1
0,0.002304147,0,0.005383351,0,1
0,0,0,0,0,1
0,0.057142857,0,0.059868434,0,1
0,0.067226891,0,0.067525578,0,1
0,0.029411765,0,0.026997462,0,1
0,0.043478261,0,0.031551865,0,1
0,0.082111437,0,0.010705524,0,1
0,0.00862069,0,0.003436041,0,1
0.153846154,0.333333333,0.305689081,0.111803399,6.903698038,1
0,0.002923977,0,0.027076518,0,1
0,0.03030303,0,0.013186813,0,1
0,0.016129032,0,0.005532551,0,1
0,0.235294118,0,0.138675049,0,1
0.002375297,0.025641026,0.034503278,0.007575758,0.642548604,1
0,0,0,0,0,1
6.99E-05,0.00990099,0.002516165,0.00170068,13.45147547,1
0,0.043478261,0,0.055901699,0,1
0,0.090909091,0,0.025971593,0,1
0,0.115044248,0,0.025260535,0,1
0,0.047619048,0,0.044151079,0,1
0,0.020242915,0,0.004017652,0,1
0.004115226,0.004181601,0.009872481,0.000691144,0.545699938,1
0,0.057777778,0,0.029147176,0,1
0,0.034351145,0,0.010476653,0,1
0.352941176,0.130434783,0.534522484,0.050395263,3.252626102,1
0,0.040431267,0,0.015783913,0,1
0.033374536,0.036734694,0.095177276,0.009210214,12.79692659,1
0,0,0,0,0,1
0,0.038674033,0,0.019142624,0,1
0,0.003322259,0,0.020412415,0,1
0,0.151515152,0,0.147313913,0,1
0.000748271,0.014629049,0.011593578,0.001880121,11.34759658,1
0.01734104,0.034275406,0.068974631,0.004076162,2.686375643,1
0.023391813,0.005277045,0.045804863,0.001539601,1.514295304,1
0,0.029411765,0,0.030779351,0,1
0,0.012658228,0,0.003665414,0,1
0,0,0,0,0,1
0,0.01754386,0,0.010002001,0,1
0,0.046511628,0,0.004287627,0,1
0,0.09921671,0,0.031878768,0,1
0.00422684,0.008810573,0.018563312,0.002127505,4.013258812,1
0,0.119047619,0,0.030257653,0,1
0,0.083870968,0,0.015606242,0,1
0,0.173913043,0,0.020464475,0,1
0,0.087818697,0,0.007599005,0,1
0,0.013513514,0,0.009670981,0,1
0,0,0,0,0,1
0,0.166666667,0,0.062363122,0,1
0,0.131274131,0,0.017970402,0,1
0,0,0,0,0,1
0.018121911,0.012096774,0.05547919,0.001566157,3.727441027,1
0,0.010752688,0,0.003457435,0,1
0,0.01992528,0,0.026971136,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.175,0.079245283,0.299351598,0.013497527,24.25225599,1
0.025236593,0.030075188,0.053044147,0.006777559,3.134574445,1
0,0,0,0,0,1
0.020618557,0.007326007,0.064282435,0.003282302,1.153218388,1
0,0.096774194,0,0.136930639,0,1
0,0.076923077,0,0.050943552,0,1
0.003680982,0.005870841,0.008044977,0.000961027,1.072737526,1
0,0.045454545,0,0.028867513,0,1
0,0,0,0,0,1
0,0.017699115,0,0.005438237,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.256756757,0.461538462,0.441026428,0.154036158,13.65551879,1
0,0.022222222,0,0.011973687,0,1
0.257142857,0.379310345,0.412948321,0.120170146,21.21639334,1
0,0.003597122,0,0.000557501,0,1
0,0.163265306,0,0.099380799,0,1
0,0.037037037,0,0.031173984,0,1
0.048701299,0.081632653,0.09594512,0.02036771,7.954143229,1
0.02173913,0.014018692,0.094809093,0.007042254,0.84146817,1
0.3,0.147058824,0.461690258,0.095411334,5.719730302,1
0,0.038834951,0,0.024802178,0,1
0,0.039215686,0,0.048621664,0,1
0,0,0,0,0,1
0,0.00204499,0,0.000465283,0,1
0,0.203921569,0,0.043142015,0,1
0,0,0,0,0,1
0,0.000708466,0,0.009413876,0,1
0,0,0,0,0,1
0,0.006289308,0,0.003205128,0,1
0,0.000556483,0,0.000186324,0,1
0,0.064393939,0,0.009893759,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.085106383,0,0.014416679,0,1
0,0,0,0,0,1
0.005446623,0.052114061,0.023931939,0.005525152,2.94879106,1
0,0.048780488,0,0.028088336,0,1
0,0.04,0,0.049147319,0,1
0.008992806,0.025773196,0.017830865,0.004155698,4.563138297,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.013888889,0,0.039840954,0,1
0.032258065,0.007407407,0.084383679,0.004292567,1.578051002,1
0,0,0,0,0,1
0.010582011,0.005865103,0.020949588,0.001355391,1.276313692,1
0.019323671,0.033707865,0.069652172,0.014241219,1.84431284,1
0,0.078212291,0,0.029592291,0,1
0,0.050505051,0,0.012571547,0,1
0,0,0,0,0,1
0,0.039812646,0,0.015941268,0,1
0.146964856,0.4,0.294557265,0.085898188,34.89214321,1
0,0,0,0,0,1
0.020352782,0.043956044,0.044726131,0.005345946,15.61530939,1
0,0.088050314,0,0.014351104,0,1
0,0.145985401,0,0.026414295,0,1
0,0,0,0,0,1
0.009439899,0.34375,0.036846808,0.07176105,8.633518521,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.037735849,0,0.007447172,0,1
0.002989537,0.010139417,0.038720155,0.003384095,4.084616316,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.024590164,0,0.039453198,0,1
0.02,0.007042254,0.03940552,0.002203627,1.669995732,1
0,0.139534884,0,0.076923077,0,1
